fdc_id,description,Calcium,Carbohydrates,Cholesterol,Calories,Saturated_Fat,Trans_Fat,Fiber,Folate,Folic_acid,Iodine,Iron,Magnesium,Molybdenum,Niacin,Potassium,Protein,Riboflavin,Selenium,Sodium,Sugars,Thiamin,Fat,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
2727573,"Beef,Â tenderloin steak, raw",4.08900022506714,NULL,64.4100036621094,143.199996948242,NULL,NULL,NULL,NULL,NULL,NULL,2.52999997138977,21.9799995422363,NULL,NULL,344.700012207031,21.09375,NULL,NULL,44.8499984741211,NULL,NULL,6.45599985122681,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2646171,"Chicken, thigh, boneless, skinless, raw",5.65000009536743,NULL,91.6600036621094,144.070007324219,1.65799999237061,0.0237499997019768,NULL,NULL,NULL,NULL,0.60180002450943,21.7999992370605,NULL,NULL,271.799987792969,18.6124992370605,NULL,NULL,62.3300018310547,NULL,NULL,7.91599988937378,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2710818,"Plantains, underripe, raw",4.83199977874756,NULL,NULL,145.431793212891,NULL,NULL,2.52999997138977,NULL,NULL,NULL,0.334199994802475,29.4699993133545,NULL,NULL,406.299987792969,1.22937500476837,0.091669999063015,NULL,0,2.41199994087219,NULL,0.685000002384186,NULL,NULL,0.158999994397163,18.5300006866455,NULL,NULL,NULL
323604,"Egg, whole, raw, frozen, pasteurized",55,NULL,420,146,NULL,NULL,NULL,NULL,NULL,61.5999984741211,1.76999998092651,11.1999998092651,NULL,NULL,117,12.3000001907349,NULL,NULL,121,NULL,NULL,10.3000001907349,NULL,NULL,NULL,NULL,2.29999995231628,NULL,NULL
746759,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",15,NULL,58,149,2.55999994277954,0.305999994277954,NULL,NULL,NULL,NULL,1.89999997615814,11.3000001907349,NULL,6.88000011444092,282,22.7999992370605,0.202000007033348,21.2999992370605,45,NULL,0.0529999993741512,6.3899998664856,NULL,1.72000002861023,0.574999988079071,NULL,0,0.25,NULL
331897,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",12,NULL,127,149,1.60000002384186,0.0299999993294477,NULL,NULL,NULL,NULL,0.939999997615814,22.3999996185303,NULL,5.05000019073486,239,23.8999996185303,0.180000007152557,27.8999996185303,117,NULL,0.0879999995231628,5.94999980926514,7,0.409999996423721,0.372000008821487,NULL,0.100000001490116,0.170000001788139,NULL
2514747,"Turkey, ground, 93% lean/ 7% fat, raw",23.6299991607666,NULL,82.2600021362305,152.615005493164,2.26399993896484,0.0810000002384186,NULL,NULL,NULL,NULL,1.08700001239777,17.2999992370605,NULL,NULL,246.300003051758,17.34375,NULL,NULL,80.1800003051758,NULL,NULL,9.59099960327148,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746766,"Cheese, ricotta, whole milk",224,NULL,48,158,6.96999979019165,0.351000010967255,NULL,4,NULL,NULL,0.100000001490116,19.7000007629395,NULL,0.167999997735023,230,7.80999994277954,0.326999992132187,5.5,105,NULL,0.0430000014603138,11,127,0.779999971389771,0.0989999994635582,NULL,NULL,0.270000010728836,0.600000023841858
331960,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",6,NULL,116,158,1.00999999046326,0.0130000002682209,NULL,NULL,NULL,NULL,0.490000009536743,32,NULL,9.44999980926514,343,32.0999984741211,0.187000006437302,31.8999996185303,47,NULL,0.0979999974370003,3.24000000953674,NULL,0.200000002980232,0.921000003814697,NULL,NULL,0.330000013113022,NULL
2727571,"Bison, ground, raw",6.8270001411438,NULL,64.5199966430664,158.846801757813,NULL,NULL,NULL,NULL,NULL,NULL,2.16799998283386,18.4699993133545,NULL,NULL,301.100006103516,19.8812503814697,NULL,NULL,55.7000007629395,NULL,NULL,8.88000011444092,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2646175,"Beef, flank, steak, boneless, choice, raw",3.83599996566772,NULL,57.7000007629395,163.899795532227,3.55100011825562,0.388599991798401,NULL,NULL,NULL,NULL,1.83399999141693,18.8600006103516,NULL,NULL,331.799987792969,20.1312503814697,NULL,NULL,51.2999992370605,NULL,NULL,9.39900016784668,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746783,"Sausage, turkey, breakfast links, mild, raw",32,NULL,78,164,2.52999997138977,0.104000002145767,NULL,NULL,NULL,NULL,1.16999995708466,18.8999996185303,NULL,5.01999998092651,310,16.7000007629395,0.296000003814697,12.5,599,NULL,0.0469999983906746,10.3999996185303,NULL,1.20000004768372,0.33500000834465,NULL,NULL,0.239999994635582,0.400000005960464
2727568,"Chicken, wing, meat and skin, raw",13.5500001907349,NULL,98.879997253418,167.550003051758,NULL,NULL,NULL,NULL,NULL,NULL,0.511099994182587,16.5300006866455,NULL,NULL,194,18.40625,NULL,NULL,84.1399993896484,NULL,NULL,10.6400003433228,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2646168,"Pork, loin, boneless, raw",4.11100006103516,NULL,55.9300003051758,167.768997192383,3.28500008583069,0.0287500005215406,NULL,NULL,NULL,NULL,0.451900005340576,21.9599990844727,NULL,NULL,361.200012207031,21.1187496185303,NULL,NULL,40.2000007629395,NULL,NULL,9.4689998626709,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746758,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",13,NULL,85,168,2.47000002861023,0.358999997377396,NULL,NULL,NULL,NULL,3.03999996185303,13.6999998092651,NULL,5.76000022888184,352,27.7000007629395,0.400000005960464,25.3999996185303,54,NULL,NULL,6.3600001335144,NULL,4.21000003814697,0.670000016689301,NULL,NULL,NULL,NULL
334536,"Restaurant, Chinese, fried rice, without meat",11,NULL,NULL,174,0.493000000715256,0.00899999961256981,NULL,NULL,NULL,NULL,0.46000000834465,9.69999980926514,NULL,NULL,69,3.83999991416931,NULL,NULL,361,0.620000004768372,NULL,3.19000005722046,22,NULL,NULL,NULL,0,NULL,NULL
334628,"Restaurant, Latino, tamale, pork",75,15.3999996185303,20,174,2.69000005722046,0.0579999983310699,2.40000009536743,NULL,NULL,NULL,0.870000004768372,26.2000007629395,NULL,1.28999996185303,152,7.38000011444092,0.0500000007450581,9.80000019073486,473,0.46000000834465,0.0399999991059303,9.03999996185303,12,0.119999997317791,0.131999999284744,NULL,NULL,0.529999971389771,5.09999990463257
2514743,"Beef, ground, 90% lean meat / 10% fat, raw",7.13500022888184,NULL,65.9000015258789,184.864807128906,5.05100011825562,0.483999997377396,NULL,NULL,NULL,NULL,2.12800002098084,16.4899997711182,NULL,NULL,281.399993896484,18.15625,NULL,NULL,61.6399993896484,NULL,NULL,12.8500003814697,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2727567,"Chicken, thigh, meat and skin, raw",5.72599983215332,NULL,95.5,187.884796142578,NULL,NULL,NULL,NULL,NULL,NULL,0.586099982261658,18.5100002288818,NULL,NULL,246,17.1062507629395,NULL,NULL,63.5499992370605,NULL,NULL,13.3500003814697,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2727572,"Beef, short loin (NY strip steak), raw",5.04300022125244,NULL,57.5999984741211,190.044799804688,NULL,NULL,NULL,NULL,NULL,NULL,1.60800004005432,19.5,NULL,NULL,323,21.3250007629395,NULL,NULL,43.0900001525879,NULL,NULL,11.539999961853,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2346387,"Cream, sour, full fat",107.199996948242,NULL,52.689998626709,196.414794921875,10.6999998092651,NULL,NULL,NULL,NULL,32.75,0,10.1099996566772,NULL,0.100000001490116,153.800003051758,3.07069396972656,NULL,NULL,50.0400009155273,NULL,0.0427500009536743,17.9899997711182,NULL,0.0617499984800816,0.0384999997913837,NULL,NULL,NULL,1.20000004768372
